csv_path,timestep_start,annotation
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_medium_upsampled.csv,1890,"End-effector rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_medium_upsampled.csv,2160,"End-effector continue rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_medium_upsampled.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_medium_upsampled.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CAR_CARRIER_TRAIN_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CAR_CARRIER_TRAIN_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CAR_CARRIER_TRAIN_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CAR_CARRIER_TRAIN_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CAR_CARRIER_TRAIN_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CAR_CARRIER_TRAIN_Elastic_medium_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CAR_CARRIER_TRAIN_Elastic_medium_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CAR_CARRIER_TRAIN_Elastic_medium_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CAR_CARRIER_TRAIN_Elastic_medium_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CAR_CARRIER_TRAIN_Elastic_medium_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CAR_CARRIER_TRAIN_Elastic_medium_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BIRD_RATTLE_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BIRD_RATTLE_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BIRD_RATTLE_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BIRD_RATTLE_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BIRD_RATTLE_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BIRD_RATTLE_Elastic_medium_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BIRD_RATTLE_Elastic_medium_upsampled.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BIRD_RATTLE_Elastic_medium_upsampled.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BIRD_RATTLE_Elastic_medium_upsampled.csv,2160,"End-effector continue rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BIRD_RATTLE_Elastic_medium_upsampled.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BIRD_RATTLE_Elastic_medium_upsampled.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_medium_upsampled.csv,1350,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_medium_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_medium_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_medium_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_medium_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_medium_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_medium_upsampled.csv,1350,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_medium_upsampled.csv,1620,"End-effector continue holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_medium_upsampled.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_medium_upsampled.csv,2160,"End-effector continue rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_medium_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_medium_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CHILDREN_BEDROOM_CLASSIC_Elastic_hard_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CHILDREN_BEDROOM_CLASSIC_Elastic_hard_upsampled.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CHILDREN_BEDROOM_CLASSIC_Elastic_hard_upsampled.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CHILDREN_BEDROOM_CLASSIC_Elastic_hard_upsampled.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CHILDREN_BEDROOM_CLASSIC_Elastic_hard_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CHILDREN_BEDROOM_CLASSIC_Elastic_hard_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CHILDREN_BEDROOM_CLASSIC_Elastic_hard_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CHILDREN_BEDROOM_CLASSIC_Elastic_hard_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CHILDREN_BEDROOM_CLASSIC_Elastic_hard_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CHILDREN_BEDROOM_CLASSIC_Elastic_hard_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CHILDREN_BEDROOM_CLASSIC_Elastic_hard_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pinwheel_Pencil_Case_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pinwheel_Pencil_Case_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pinwheel_Pencil_Case_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pinwheel_Pencil_Case_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pinwheel_Pencil_Case_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pinwheel_Pencil_Case_Elastic_medium_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pinwheel_Pencil_Case_Elastic_medium_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pinwheel_Pencil_Case_Elastic_medium_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pinwheel_Pencil_Case_Elastic_medium_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pinwheel_Pencil_Case_Elastic_medium_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pinwheel_Pencil_Case_Elastic_medium_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_medium_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_medium_upsampled.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_medium_upsampled.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_medium_upsampled.csv,2160,"End-effector continue rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_medium_upsampled.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_BjTLbuRVt1t_Elastic_medium_upsampled.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_hard_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_hard_upsampled.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_hard_upsampled.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_hard_upsampled.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_hard_upsampled.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_hard_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_hard_upsampled.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_hard_upsampled.csv,1890,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_hard_upsampled.csv,2160,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_hard_upsampled.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Mug_Classic_Blue_Elastic_hard_upsampled.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Court_Attitude_Elastic_soft_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Court_Attitude_Elastic_soft_upsampled.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Court_Attitude_Elastic_soft_upsampled.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Court_Attitude_Elastic_soft_upsampled.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Court_Attitude_Elastic_soft_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Court_Attitude_Elastic_soft_upsampled.csv,1350,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Court_Attitude_Elastic_soft_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Court_Attitude_Elastic_soft_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Court_Attitude_Elastic_soft_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Court_Attitude_Elastic_soft_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Court_Attitude_Elastic_soft_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Orchid_Pot_Ceramic_Lime_Elastic_soft_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Orchid_Pot_Ceramic_Lime_Elastic_soft_upsampled.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Orchid_Pot_Ceramic_Lime_Elastic_soft_upsampled.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Orchid_Pot_Ceramic_Lime_Elastic_soft_upsampled.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Orchid_Pot_Ceramic_Lime_Elastic_soft_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Orchid_Pot_Ceramic_Lime_Elastic_soft_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Orchid_Pot_Ceramic_Lime_Elastic_soft_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Orchid_Pot_Ceramic_Lime_Elastic_soft_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Orchid_Pot_Ceramic_Lime_Elastic_soft_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Orchid_Pot_Ceramic_Lime_Elastic_soft_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Orchid_Pot_Ceramic_Lime_Elastic_soft_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_soft_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_soft_upsampled.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_soft_upsampled.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_soft_upsampled.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_soft_upsampled.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_soft_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_soft_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_soft_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_soft_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_soft_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_soft_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_Elastic_hard_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_Elastic_hard_upsampled.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_Elastic_hard_upsampled.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_Elastic_hard_upsampled.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_Elastic_hard_upsampled.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_Elastic_hard_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_Elastic_hard_upsampled.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_Elastic_hard_upsampled.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_Elastic_hard_upsampled.csv,2160,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_Elastic_hard_upsampled.csv,2430,"End-effector continue holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CoQ10_Elastic_hard_upsampled.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_98_Remanufactured_Ink_Cartridge_Black_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_98_Remanufactured_Ink_Cartridge_Black_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_98_Remanufactured_Ink_Cartridge_Black_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_98_Remanufactured_Ink_Cartridge_Black_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_98_Remanufactured_Ink_Cartridge_Black_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_98_Remanufactured_Ink_Cartridge_Black_Elastic_medium_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
