csv_path,timestep_start,annotation
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack/Elastic/hard/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack_Elastic_hard.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack/Elastic/hard/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack_Elastic_hard.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack/Elastic/hard/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack_Elastic_hard.csv,1890,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack/Elastic/hard/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack_Elastic_hard.csv,2160,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack/Elastic/hard/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack_Elastic_hard.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack/Elastic/hard/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack_Elastic_hard.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs/Elastic/soft/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs_Elastic_soft.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs/Elastic/soft/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs_Elastic_soft.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs/Elastic/soft/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs_Elastic_soft.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs/Elastic/soft/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs_Elastic_soft.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs/Elastic/soft/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs_Elastic_soft.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs/Elastic/soft/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs_Elastic_soft.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs/Elastic/soft/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs_Elastic_soft.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs/Elastic/soft/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs_Elastic_soft.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs/Elastic/soft/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs_Elastic_soft.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs/Elastic/soft/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs_Elastic_soft.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs/Elastic/soft/Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs_Elastic_soft.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Beetle_Adventure_Racing_Nintendo_64/Elastic/soft/Beetle_Adventure_Racing_Nintendo_64_Elastic_soft.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Beetle_Adventure_Racing_Nintendo_64/Elastic/soft/Beetle_Adventure_Racing_Nintendo_64_Elastic_soft.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Beetle_Adventure_Racing_Nintendo_64/Elastic/soft/Beetle_Adventure_Racing_Nintendo_64_Elastic_soft.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Beetle_Adventure_Racing_Nintendo_64/Elastic/soft/Beetle_Adventure_Racing_Nintendo_64_Elastic_soft.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Beetle_Adventure_Racing_Nintendo_64/Elastic/soft/Beetle_Adventure_Racing_Nintendo_64_Elastic_soft.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Beetle_Adventure_Racing_Nintendo_64/Elastic/soft/Beetle_Adventure_Racing_Nintendo_64_Elastic_soft.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Beetle_Adventure_Racing_Nintendo_64/Elastic/soft/Beetle_Adventure_Racing_Nintendo_64_Elastic_soft.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Beetle_Adventure_Racing_Nintendo_64/Elastic/soft/Beetle_Adventure_Racing_Nintendo_64_Elastic_soft.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Beetle_Adventure_Racing_Nintendo_64/Elastic/soft/Beetle_Adventure_Racing_Nintendo_64_Elastic_soft.csv,2160,"End-effector continue rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Beetle_Adventure_Racing_Nintendo_64/Elastic/soft/Beetle_Adventure_Racing_Nintendo_64_Elastic_soft.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Beetle_Adventure_Racing_Nintendo_64/Elastic/soft/Beetle_Adventure_Racing_Nintendo_64_Elastic_soft.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Borage_GLA240Gamma_Tocopherol/Elastic/hard/Borage_GLA240Gamma_Tocopherol_Elastic_hard.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Borage_GLA240Gamma_Tocopherol/Elastic/hard/Borage_GLA240Gamma_Tocopherol_Elastic_hard.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Borage_GLA240Gamma_Tocopherol/Elastic/hard/Borage_GLA240Gamma_Tocopherol_Elastic_hard.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Borage_GLA240Gamma_Tocopherol/Elastic/hard/Borage_GLA240Gamma_Tocopherol_Elastic_hard.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Borage_GLA240Gamma_Tocopherol/Elastic/hard/Borage_GLA240Gamma_Tocopherol_Elastic_hard.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Borage_GLA240Gamma_Tocopherol/Elastic/hard/Borage_GLA240Gamma_Tocopherol_Elastic_hard.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Borage_GLA240Gamma_Tocopherol/Elastic/hard/Borage_GLA240Gamma_Tocopherol_Elastic_hard.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Borage_GLA240Gamma_Tocopherol/Elastic/hard/Borage_GLA240Gamma_Tocopherol_Elastic_hard.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Borage_GLA240Gamma_Tocopherol/Elastic/hard/Borage_GLA240Gamma_Tocopherol_Elastic_hard.csv,2160,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Borage_GLA240Gamma_Tocopherol/Elastic/hard/Borage_GLA240Gamma_Tocopherol_Elastic_hard.csv,2430,"End-effector continue holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Borage_GLA240Gamma_Tocopherol/Elastic/hard/Borage_GLA240Gamma_Tocopherol_Elastic_hard.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Orbit_Bubblemint_Mini_Bottle_6_ct/Elastic/medium/Orbit_Bubblemint_Mini_Bottle_6_ct_Elastic_medium.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Orbit_Bubblemint_Mini_Bottle_6_ct/Elastic/medium/Orbit_Bubblemint_Mini_Bottle_6_ct_Elastic_medium.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Orbit_Bubblemint_Mini_Bottle_6_ct/Elastic/medium/Orbit_Bubblemint_Mini_Bottle_6_ct_Elastic_medium.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Orbit_Bubblemint_Mini_Bottle_6_ct/Elastic/medium/Orbit_Bubblemint_Mini_Bottle_6_ct_Elastic_medium.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Orbit_Bubblemint_Mini_Bottle_6_ct/Elastic/medium/Orbit_Bubblemint_Mini_Bottle_6_ct_Elastic_medium.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Orbit_Bubblemint_Mini_Bottle_6_ct/Elastic/medium/Orbit_Bubblemint_Mini_Bottle_6_ct_Elastic_medium.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Orbit_Bubblemint_Mini_Bottle_6_ct/Elastic/medium/Orbit_Bubblemint_Mini_Bottle_6_ct_Elastic_medium.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Orbit_Bubblemint_Mini_Bottle_6_ct/Elastic/medium/Orbit_Bubblemint_Mini_Bottle_6_ct_Elastic_medium.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Orbit_Bubblemint_Mini_Bottle_6_ct/Elastic/medium/Orbit_Bubblemint_Mini_Bottle_6_ct_Elastic_medium.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Orbit_Bubblemint_Mini_Bottle_6_ct/Elastic/medium/Orbit_Bubblemint_Mini_Bottle_6_ct_Elastic_medium.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Orbit_Bubblemint_Mini_Bottle_6_ct/Elastic/medium/Orbit_Bubblemint_Mini_Bottle_6_ct_Elastic_medium.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ/Elastic/soft/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ_Elastic_soft.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ/Elastic/soft/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ_Elastic_soft.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ/Elastic/soft/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ_Elastic_soft.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ/Elastic/soft/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ_Elastic_soft.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ/Elastic/soft/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ_Elastic_soft.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ/Elastic/soft/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ_Elastic_soft.csv,1350,"End-effector holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ/Elastic/soft/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ_Elastic_soft.csv,1620,"End-effector continue holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ/Elastic/soft/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ_Elastic_soft.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ/Elastic/soft/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ_Elastic_soft.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ/Elastic/soft/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ_Elastic_soft.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ/Elastic/soft/Mens_ASV_Shock_Light_Bungee_in_Light_Grey_xGCOvtLDnQJ_Elastic_soft.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/BUNNY_RACER/Elastic/medium/BUNNY_RACER_Elastic_medium.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/BUNNY_RACER/Elastic/medium/BUNNY_RACER_Elastic_medium.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/BUNNY_RACER/Elastic/medium/BUNNY_RACER_Elastic_medium.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/BUNNY_RACER/Elastic/medium/BUNNY_RACER_Elastic_medium.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/BUNNY_RACER/Elastic/medium/BUNNY_RACER_Elastic_medium.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/BUNNY_RACER/Elastic/medium/BUNNY_RACER_Elastic_medium.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/BUNNY_RACER/Elastic/medium/BUNNY_RACER_Elastic_medium.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/BUNNY_RACER/Elastic/medium/BUNNY_RACER_Elastic_medium.csv,1890,"End-effector rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/BUNNY_RACER/Elastic/medium/BUNNY_RACER_Elastic_medium.csv,2160,"End-effector continue rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/BUNNY_RACER/Elastic/medium/BUNNY_RACER_Elastic_medium.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/BUNNY_RACER/Elastic/medium/BUNNY_RACER_Elastic_medium.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELTour_Lyte_WhiteOrchidSilver/Elastic/medium/ASICS_GELTour_Lyte_WhiteOrchidSilver_Elastic_medium.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELTour_Lyte_WhiteOrchidSilver/Elastic/medium/ASICS_GELTour_Lyte_WhiteOrchidSilver_Elastic_medium.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELTour_Lyte_WhiteOrchidSilver/Elastic/medium/ASICS_GELTour_Lyte_WhiteOrchidSilver_Elastic_medium.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELTour_Lyte_WhiteOrchidSilver/Elastic/medium/ASICS_GELTour_Lyte_WhiteOrchidSilver_Elastic_medium.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELTour_Lyte_WhiteOrchidSilver/Elastic/medium/ASICS_GELTour_Lyte_WhiteOrchidSilver_Elastic_medium.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELTour_Lyte_WhiteOrchidSilver/Elastic/medium/ASICS_GELTour_Lyte_WhiteOrchidSilver_Elastic_medium.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELTour_Lyte_WhiteOrchidSilver/Elastic/medium/ASICS_GELTour_Lyte_WhiteOrchidSilver_Elastic_medium.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELTour_Lyte_WhiteOrchidSilver/Elastic/medium/ASICS_GELTour_Lyte_WhiteOrchidSilver_Elastic_medium.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELTour_Lyte_WhiteOrchidSilver/Elastic/medium/ASICS_GELTour_Lyte_WhiteOrchidSilver_Elastic_medium.csv,2160,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELTour_Lyte_WhiteOrchidSilver/Elastic/medium/ASICS_GELTour_Lyte_WhiteOrchidSilver_Elastic_medium.csv,2430,"End-effector continue holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELTour_Lyte_WhiteOrchidSilver/Elastic/medium/ASICS_GELTour_Lyte_WhiteOrchidSilver_Elastic_medium.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_School_Bell_Solid_Brass_38/Elastic/soft/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_soft.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_School_Bell_Solid_Brass_38/Elastic/soft/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_soft.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_School_Bell_Solid_Brass_38/Elastic/soft/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_soft.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_School_Bell_Solid_Brass_38/Elastic/soft/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_soft.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_School_Bell_Solid_Brass_38/Elastic/soft/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_soft.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_School_Bell_Solid_Brass_38/Elastic/soft/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_soft.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_School_Bell_Solid_Brass_38/Elastic/soft/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_soft.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_School_Bell_Solid_Brass_38/Elastic/soft/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_soft.csv,1890,"End-effector rotating the object, by an angle of 30.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_School_Bell_Solid_Brass_38/Elastic/soft/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_soft.csv,2160,"End-effector continue rotating the object, by an angle of 30.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_School_Bell_Solid_Brass_38/Elastic/soft/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_soft.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/Cole_Hardware_School_Bell_Solid_Brass_38/Elastic/soft/Cole_Hardware_School_Bell_Solid_Brass_38_Elastic_soft.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange/Elastic/soft/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange_Elastic_soft.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange/Elastic/soft/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange_Elastic_soft.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange/Elastic/soft/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange_Elastic_soft.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange/Elastic/soft/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange_Elastic_soft.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange/Elastic/soft/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange_Elastic_soft.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange/Elastic/soft/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange_Elastic_soft.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange/Elastic/soft/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange_Elastic_soft.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/csv/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange/Elastic/soft/ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange_Elastic_soft.csv,1890,"End-effector rotating the object, by an angle of 30.0 degrees, using gentle force, causing soft-deformation, with constant force."
