csv_path,timestep_start,annotation
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_medium_upsampled.csv,1890,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_medium_upsampled.csv,2160,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_medium_upsampled.csv,2430,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_medium_upsampled.csv,2700,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/50_BLOCKS_Elastic_soft_upsampled.csv,0,"Gripping mechanism preparing towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/50_BLOCKS_Elastic_soft_upsampled.csv,270,"Fingers gripping target object, using light pressure, causing slight-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/50_BLOCKS_Elastic_soft_upsampled.csv,540,"Gripper continue pinching item, using gentle force, causing gentle-compression, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/50_BLOCKS_Elastic_soft_upsampled.csv,810,"End-effector raising item, using cushioned pressure, causing slight-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/50_BLOCKS_Elastic_soft_upsampled.csv,1080,"Gripper twisting item, by an angle of 45.0 degrees, using subtle force, causing gentle-compression, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/50_BLOCKS_Elastic_soft_upsampled.csv,1350,"End-effector steadying item, maintaining a stable hold, using soft contact, causing cushioned-contact."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/50_BLOCKS_Elastic_soft_upsampled.csv,1620,"Gripper continue steadying item, maintaining a stable hold, using soft contact, causing minimal-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/50_BLOCKS_Elastic_soft_upsampled.csv,1890,"End-effector turning target object, by an angle of 45.0 degrees, using slight force, causing lightly-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/50_BLOCKS_Elastic_soft_upsampled.csv,2160,"Gripper continue twisting item, by an angle of 45.0 degrees, using slight force, causing slight-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/50_BLOCKS_Elastic_soft_upsampled.csv,2430,"Fingers steadying target object, maintaining a stable hold, using slight force, causing minimal-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/50_BLOCKS_Elastic_soft_upsampled.csv,2700,"Gripper coming to rest with target object, using forceless methods, causing unyielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Forest_Fruit_Snacks_28_Pack_Grape_Elastic_medium_upsampled.csv,0,"Gripping mechanism aligning towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Forest_Fruit_Snacks_28_Pack_Grape_Elastic_medium_upsampled.csv,270,"Gripper squeezing item, using firm contact, causing controlled-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Forest_Fruit_Snacks_28_Pack_Grape_Elastic_medium_upsampled.csv,540,"Gripping mechanism continue squeezing the object, using moderate force, causing medium-deformation, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Forest_Fruit_Snacks_28_Pack_Grape_Elastic_medium_upsampled.csv,810,"Gripper elevating target object, using moderate force, causing moderate-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Forest_Fruit_Snacks_28_Pack_Grape_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using controlled pressure, causing moderate-compression, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Forest_Fruit_Snacks_28_Pack_Grape_Elastic_medium_upsampled.csv,1350,"Gripper continue turning the object, by an angle of 45.0 degrees, using moderate force, causing controlled-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Forest_Fruit_Snacks_28_Pack_Grape_Elastic_medium_upsampled.csv,1620,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Forest_Fruit_Snacks_28_Pack_Grape_Elastic_medium_upsampled.csv,1890,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Forest_Fruit_Snacks_28_Pack_Grape_Elastic_medium_upsampled.csv,2160,Target object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Forest_Fruit_Snacks_28_Pack_Grape_Elastic_medium_upsampled.csv,2430,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Forest_Fruit_Snacks_28_Pack_Grape_Elastic_medium_upsampled.csv,2700,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/adizero_F50_TRX_FG_LEA_Elastic_soft_upsampled.csv,0,"End-effector advancing towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/adizero_F50_TRX_FG_LEA_Elastic_soft_upsampled.csv,270,"Gripping mechanism securing the object, using soft contact, causing gentle-compression, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/adizero_F50_TRX_FG_LEA_Elastic_soft_upsampled.csv,540,"Gripping mechanism continue securing target object, using light pressure, causing gentle-compression, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/adizero_F50_TRX_FG_LEA_Elastic_soft_upsampled.csv,810,"Gripping mechanism raising the object, using slight force, causing cushioned-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/adizero_F50_TRX_FG_LEA_Elastic_soft_upsampled.csv,1080,"End-effector twisting item, by an angle of 45.0 degrees, using minimal force, causing minimal-resistance, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/adizero_F50_TRX_FG_LEA_Elastic_soft_upsampled.csv,1350,"Gripping mechanism maintaining hold of the object, maintaining a stable hold, using light pressure, causing minimal-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/adizero_F50_TRX_FG_LEA_Elastic_soft_upsampled.csv,1620,"End-effector continue steadying target object, maintaining a stable hold, using slight force, causing gentle-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/adizero_F50_TRX_FG_LEA_Elastic_soft_upsampled.csv,1890,"Fingers rotating the object, by an angle of 45.0 degrees, using slight force, causing slight-yielding, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/adizero_F50_TRX_FG_LEA_Elastic_soft_upsampled.csv,2160,"Gripper continue twisting the object, by an angle of 45.0 degrees, using subtle force, causing minimal-resistance, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/adizero_F50_TRX_FG_LEA_Elastic_soft_upsampled.csv,2430,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/adizero_F50_TRX_FG_LEA_Elastic_soft_upsampled.csv,2700,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_medium_upsampled.csv,0,"Gripping mechanism preparing towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_medium_upsampled.csv,270,"Gripper holding target object, using firm contact, causing balanced-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_medium_upsampled.csv,540,"Fingers continue gripping the object, using balanced pressure, causing controlled-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_medium_upsampled.csv,810,"Gripper elevating target object, using steady force, causing medium-deformation, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_medium_upsampled.csv,1080,"Gripper twisting target object, by an angle of 45.0 degrees, using moderate force, causing controlled-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_medium_upsampled.csv,1350,"End-effector continue turning target object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_medium_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_medium_upsampled.csv,1890,Target object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_medium_upsampled.csv,2160,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_medium_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/3D_Dollhouse_Sofa_Elastic_medium_upsampled.csv,2700,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_soft_upsampled.csv,0,"End-effector advancing towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_soft_upsampled.csv,270,"End-effector securing the object, using minimal force, causing slight-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_soft_upsampled.csv,540,"Gripper continue securing item, using light pressure, causing minimal-resistance, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_soft_upsampled.csv,810,"Gripping mechanism lifting item, using subtle force, causing gentle-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_soft_upsampled.csv,1080,"Gripping mechanism twisting item, by an angle of 45.0 degrees, using slight force, causing cushioned-contact, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_soft_upsampled.csv,1350,"End-effector continue twisting the object, by an angle of 45.0 degrees, using soft contact, causing cushioned-contact, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_soft_upsampled.csv,1620,"End-effector pausing motion of item, maintaining a stable hold, using slight force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_soft_upsampled.csv,1890,"End-effector rotating target object, by an angle of 45.0 degrees, using soft contact, causing minimal-resistance, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_soft_upsampled.csv,2160,"Fingers steadying the object, maintaining a stable hold, using cushioned pressure, causing lightly-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_soft_upsampled.csv,2430,"Fingers continue holding position of target object, maintaining a stable hold, using gentle force, causing lightly-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Elderberry_Syrup_54_oz_Gaia_Herbs_Elastic_soft_upsampled.csv,2700,"Gripping mechanism coming to rest with item, using contactless method, causing maintaining shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor_Elastic_medium_upsampled.csv,0,"Gripper starting movement towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor_Elastic_medium_upsampled.csv,270,"End-effector capturing item, using steady force, causing firm-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor_Elastic_medium_upsampled.csv,540,"Gripper continue holding target object, using steady force, causing steady-resistance, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using balanced pressure, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor_Elastic_medium_upsampled.csv,1080,"End-effector rotating target object, by an angle of 45.0 degrees, using moderate force, causing controlled-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor_Elastic_medium_upsampled.csv,1350,"Fingers continue twisting item, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor_Elastic_medium_upsampled.csv,1620,"End-effector pausing motion of item, maintaining a stable hold, using balanced pressure, causing moderate-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor_Elastic_medium_upsampled.csv,1890,"End-effector twisting target object, by an angle of 30.0 degrees, using balanced pressure, causing steady-resistance, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor_Elastic_medium_upsampled.csv,2160,"Gripper continue twisting target object, by an angle of 30.0 degrees, using balanced pressure, causing firm-contact, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor_Elastic_medium_upsampled.csv,2430,"Gripping mechanism holding position of target object, maintaining a stable hold, using moderate force, causing balanced-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor_Elastic_medium_upsampled.csv,2700,"Gripper slowing down motion of the object, using forceless methods, causing shape-conservation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_hard_upsampled.csv,0,"Gripping mechanism advancing towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_hard_upsampled.csv,270,"End-effector securing target object, using firm pressure, causing firm-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_hard_upsampled.csv,540,"End-effector continue squeezing the object, using strong force, causing rigid-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_hard_upsampled.csv,810,"Gripper picking up item, using strong force, causing strong-resistance, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_hard_upsampled.csv,1080,"Gripping mechanism turning item, by an angle of 45.0 degrees, using firm pressure, causing firm-yielding, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_hard_upsampled.csv,1350,"End-effector continue twisting target object, by an angle of 45.0 degrees, using intense pressure, causing rigid-contact, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_hard_upsampled.csv,1620,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_hard_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_hard_upsampled.csv,2160,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_hard_upsampled.csv,2430,Item has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_hard_upsampled.csv,2700,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_Skin_Clear_Supplements_Elastic_hard_upsampled.csv,0,"Fingers advancing towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_Skin_Clear_Supplements_Elastic_hard_upsampled.csv,270,"Gripper capturing item, using strong contact, causing rigid-contact, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_Skin_Clear_Supplements_Elastic_hard_upsampled.csv,540,"End-effector continue clasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_Skin_Clear_Supplements_Elastic_hard_upsampled.csv,810,"Gripping mechanism raising item, using firm pressure, causing significant-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_Skin_Clear_Supplements_Elastic_hard_upsampled.csv,1080,"Gripper rotating item, by an angle of 45.0 degrees, using strong force, causing rigid-contact, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_Skin_Clear_Supplements_Elastic_hard_upsampled.csv,1350,"Fingers maintaining hold of target object, maintaining a stable hold, using significant force, causing strong-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_Skin_Clear_Supplements_Elastic_hard_upsampled.csv,1620,"End-effector continue holding position of target object, maintaining a stable hold, using strong contact, causing firm-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_Skin_Clear_Supplements_Elastic_hard_upsampled.csv,1890,"Gripping mechanism twisting the object, by an angle of 45.0 degrees, using strong force, causing significant-compression, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_Skin_Clear_Supplements_Elastic_hard_upsampled.csv,2160,"Gripper maintaining hold of target object, maintaining a stable hold, using heavy force, causing firm-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_Skin_Clear_Supplements_Elastic_hard_upsampled.csv,2430,"Gripping mechanism continue pausing motion of target object, maintaining a stable hold, using intense pressure, causing rigid-contact."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_Skin_Clear_Supplements_Elastic_hard_upsampled.csv,2700,"End-effector coming to rest with target object, using forceless methods, causing shape-conservation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI_Elastic_medium_upsampled.csv,0,"Gripper advancing towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI_Elastic_medium_upsampled.csv,270,"Fingers clasping target object, using firm contact, causing balanced-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI_Elastic_medium_upsampled.csv,540,"Gripping mechanism continue squeezing the object, using moderate force, causing balanced-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI_Elastic_medium_upsampled.csv,810,"Fingers lifting the object, using moderate force, causing firm-contact, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI_Elastic_medium_upsampled.csv,1080,"End-effector turning the object, by an angle of 30.0 degrees, using controlled pressure, causing firm-contact, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI_Elastic_medium_upsampled.csv,1350,"End-effector continue turning item, by an angle of 30.0 degrees, using steady force, causing medium-deformation, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI_Elastic_medium_upsampled.csv,1620,"Gripper steadying target object, maintaining a stable hold, using firm contact, causing balanced-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI_Elastic_medium_upsampled.csv,1890,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI_Elastic_medium_upsampled.csv,2160,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI_Elastic_medium_upsampled.csv,2430,Target object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI_Elastic_medium_upsampled.csv,2700,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BUNNY_RACER_Elastic_hard_upsampled.csv,0,"Gripper initiating towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BUNNY_RACER_Elastic_hard_upsampled.csv,270,"Gripper clamping item, using significant force, causing firm-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BUNNY_RACER_Elastic_hard_upsampled.csv,540,"Gripper continue capturing the object, using strong contact, causing strong-resistance, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BUNNY_RACER_Elastic_hard_upsampled.csv,810,"Gripper elevating item, using firm pressure, causing substantial-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BUNNY_RACER_Elastic_hard_upsampled.csv,1080,"Gripper twisting target object, by an angle of 45.0 degrees, using strong force, causing strong-resistance, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BUNNY_RACER_Elastic_hard_upsampled.csv,1350,"Gripper pausing motion of target object, maintaining a stable hold, using heavy force, causing significant-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BUNNY_RACER_Elastic_hard_upsampled.csv,1620,"End-effector continue steadying the object, maintaining a stable hold, using strong force, causing rigid-contact."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BUNNY_RACER_Elastic_hard_upsampled.csv,1890,"Fingers twisting target object, by an angle of 30.0 degrees, using heavy force, causing hard-deformation, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BUNNY_RACER_Elastic_hard_upsampled.csv,2160,"Fingers continue rotating item, by an angle of 30.0 degrees, using firm pressure, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BUNNY_RACER_Elastic_hard_upsampled.csv,2430,"Gripping mechanism holding position of target object, maintaining a stable hold, using heavy force, causing significant-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/BUNNY_RACER_Elastic_hard_upsampled.csv,2700,"End-effector coming to rest with item, using zero-force, causing form-conservation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Central_Garden_Flower_Pot_Goo_425_Elastic_soft_upsampled.csv,0,"End-effector initiating towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Central_Garden_Flower_Pot_Goo_425_Elastic_soft_upsampled.csv,270,"Fingers securing target object, using light pressure, causing cushioned-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Central_Garden_Flower_Pot_Goo_425_Elastic_soft_upsampled.csv,540,"Gripping mechanism continue squeezing item, using soft contact, causing lightly-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Central_Garden_Flower_Pot_Goo_425_Elastic_soft_upsampled.csv,810,"Gripper picking up target object, using minimal force, causing cushioned-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Central_Garden_Flower_Pot_Goo_425_Elastic_soft_upsampled.csv,1080,"Fingers turning the object, by an angle of 30.0 degrees, using minimal force, causing minimal-resistance, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Central_Garden_Flower_Pot_Goo_425_Elastic_soft_upsampled.csv,1350,"End-effector continue rotating target object, by an angle of 30.0 degrees, using minimal force, causing slight-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Central_Garden_Flower_Pot_Goo_425_Elastic_soft_upsampled.csv,1620,"End-effector maintaining hold of target object, maintaining a stable hold, using minimal force, causing cushioned-contact."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Central_Garden_Flower_Pot_Goo_425_Elastic_soft_upsampled.csv,1890,"Fingers twisting the object, by an angle of 45.0 degrees, using subtle force, causing gentle-compression, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Central_Garden_Flower_Pot_Goo_425_Elastic_soft_upsampled.csv,2160,"Gripper steadying the object, maintaining a stable hold, using cushioned pressure, causing gentle-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Central_Garden_Flower_Pot_Goo_425_Elastic_soft_upsampled.csv,2430,"Gripper continue pausing motion of item, maintaining a stable hold, using subtle force, causing minimal-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Central_Garden_Flower_Pot_Goo_425_Elastic_soft_upsampled.csv,2700,"Fingers decelerating motion of item, using forceless methods, causing form-conservation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_hard_upsampled.csv,0,"End-effector initiating towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_hard_upsampled.csv,270,"End-effector clasping target object, using firm pressure, causing significant-compression, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_hard_upsampled.csv,540,"End-effector continue grasping target object, using strong contact, causing significant-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_hard_upsampled.csv,810,"Gripping mechanism lifting item, using strong contact, causing significant-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_hard_upsampled.csv,1080,"Fingers turning item, by an angle of 45.0 degrees, using strong contact, causing substantial-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_hard_upsampled.csv,1350,"Fingers continue twisting item, by an angle of 45.0 degrees, using strong contact, causing firm-yielding, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_hard_upsampled.csv,1620,"Gripper holding position of item, maintaining a stable hold, using intense pressure, causing rigid-contact."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_hard_upsampled.csv,1890,"Fingers twisting target object, by an angle of 30.0 degrees, using strong contact, causing significant-compression, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_hard_upsampled.csv,2160,"Gripper continue turning the object, by an angle of 30.0 degrees, using firm pressure, causing strong-resistance, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_hard_upsampled.csv,2430,"Fingers pausing motion of the object, maintaining a stable hold, using strong force, causing strong-resistance."
